Date,Time,Part No,Pressure,CO2 Weld Flow,Feed,Primary Weld Current,Wire Consumed,Secondary Weld Voltage,Remarks 
4/1/2023,06:00:53.537,04-01-23-0033-00,0.05,13.70,26.00,170.51,390.00,20.82
4/1/2023,06:00:53.653,04-01-23-0033-00,0.05,13.69,26.46,169.79,396.89,21.01
4/1/2023,06:00:53.785,04-01-23-0033-00,0.05,13.64,27.04,173.79,405.57,20.34
4/1/2023,06:00:53.869,04-01-23-0033-00,0.05,13.62,27.39,167.35,410.82,20.42
4/1/2023,06:00:53.985,04-01-23-0033-00,0.05,13.56,27.66,168.49,414.92,21.14
4/1/2023,06:00:54.085,04-01-23-0033-00,0.05,13.54,27.93,169.09,419.02,20.35
4/1/2023,06:00:54.208,04-01-23-0033-00,0.05,13.52,26.23,170.31,419.67,21.14
4/1/2023,06:00:54.308,04-01-23-0033-00,0.03,13.51,26.29,165.84,420.66,21.31
4/1/2023,06:00:54.424,04-01-23-0033-00,0.03,13.46,26.32,168.71,421.15,20.52
4/1/2023,06:00:54.524,04-01-23-0033-00,0.03,13.48,26.35,168.11,421.64,20.79
4/1/2023,06:00:54.640,04-01-23-0033-00,0.03,13.41,26.47,168.10,423.44,20.48
4/1/2023,06:00:54.740,04-01-23-0033-00,0.03,13.41,26.69,164.08,427.05,20.74
4/1/2023,06:00:54.856,04-01-23-0033-00,0.03,13.39,27.07,167.91,433.11,21.28
4/1/2023,06:00:54.972,04-01-23-0033-00,0.03,13.36,27.09,179.00,433.44,20.68
4/1/2023,06:00:55.072,04-01-23-0033-00,0.03,13.37,27.09,168.44,433.44,21.01
4/1/2023,06:00:55.188,04-01-23-0033-00,0.03,13.37,27.20,160.29,435.25,20.89
4/1/2023,06:00:55.289,04-01-23-0033-00,0.03,13.40,25.72,164.98,437.21,20.77
4/1/2023,06:00:55.411,04-01-23-0033-00,0.01,13.34,25.72,174.43,437.21,21.12
4/1/2023,06:00:55.511,04-01-23-0033-00,0.01,13.35,25.73,167.99,437.38,21.22
4/1/2023,06:00:55.627,04-01-23-0033-00,0.01,13.37,25.73,167.86,437.38,20.90
4/1/2023,06:00:55.728,04-01-23-0033-00,0.01,13.37,25.73,171.63,437.38,21.02
4/1/2023,06:00:55.843,04-01-23-0033-00,0.01,13.37,25.75,165.91,437.70,21.21
4/1/2023,06:00:55.944,04-01-23-0033-00,0.01,13.39,25.75,164.54,437.70,20.68
4/1/2023,06:00:56.060,04-01-23-0033-00,0.01,13.36,25.75,172.28,437.70,21.05
4/1/2023,06:00:56.175,04-01-23-0033-00,0.01,13.34,25.75,168.84,437.70,20.26
4/1/2023,06:00:56.291,04-01-23-0033-00,0.01,13.35,24.32,164.38,437.70,20.70
4/1/2023,06:00:56.392,04-01-23-0033-00,-0.04,13.34,24.32,170.04,437.70,21.13
4/1/2023,06:00:56.492,04-01-23-0033-00,-0.04,13.34,24.32,172.50,437.70,21.14
4/1/2023,06:00:56.614,04-01-23-0033-00,-0.04,13.35,24.32,174.91,437.70,20.80
4/1/2023,06:00:56.715,04-01-23-0033-00,-0.04,13.36,24.32,171.98,437.70,21.02
4/1/2023,06:00:56.831,04-01-23-0033-00,-0.04,13.36,24.32,168.15,437.70,21.18
4/1/2023,06:00:56.931,04-01-23-0033-00,-0.04,13.39,24.32,167.40,437.70,21.11
4/1/2023,06:00:57.047,04-01-23-0033-00,-0.04,13.39,24.32,167.63,437.70,20.81
4/1/2023,06:00:57.147,04-01-23-0033-00,-0.04,13.41,24.41,169.10,439.34,20.80
4/1/2023,06:00:57.263,04-01-23-0033-00,-0.04,13.42,23.53,171.70,447.05,21.13
4/1/2023,06:00:57.379,04-01-23-0033-00,-0.02,13.45,23.97,165.24,455.41,21.09
4/1/2023,06:00:57.479,04-01-23-0033-00,-0.02,13.44,24.35,164.19,462.62,21.21
4/1/2023,06:00:57.595,04-01-23-0033-00,-0.02,13.45,24.75,168.45,470.33,20.78
4/1/2023,06:00:57.718,04-01-23-0033-00,-0.02,13.45,25.12,173.08,477.21,20.75
4/1/2023,06:00:57.818,04-01-23-0033-00,-0.02,13.48,25.59,169.33,486.23,21.26
4/1/2023,06:00:57.918,04-01-23-0033-00,-0.02,13.50,25.97,167.06,493.44,21.27
4/1/2023,06:00:58.034,04-01-23-0033-00,-0.02,13.51,26.37,167.88,500.98,20.91
4/1/2023,06:00:58.134,04-01-23-0033-00,-0.02,13.50,26.72,176.83,507.70,20.94
4/1/2023,06:00:58.250,04-01-23-0033-00,-0.02,13.50,25.80,167.41,515.90,21.24
4/1/2023,06:00:58.351,04-01-23-0033-00,-0.01,13.54,26.13,174.18,522.62,21.12
4/1/2023,06:00:58.467,04-01-23-0033-00,-0.01,13.53,26.54,164.68,530.82,21.16
4/1/2023,06:00:58.582,04-01-23-0033-00,-0.01,13.57,26.95,169.44,539.02,20.78
4/1/2023,06:00:58.683,04-01-23-0033-00,-0.01,13.57,27.29,166.51,545.74,20.83
4/1/2023,06:00:58.805,04-01-23-0033-00,-0.01,13.61,27.66,167.63,553.11,21.24
4/1/2023,06:00:58.905,04-01-23-0033-00,-0.01,13.60,27.70,169.00,554.10,21.22
4/1/2023,06:00:59.021,04-01-23-0033-00,-0.01,13.60,27.70,165.08,554.10,20.59
4/1/2023,06:00:59.137,04-01-23-0033-00,-0.01,13.61,27.94,169.49,558.85,21.06
4/1/2023,06:00:59.269,04-01-23-0033-00,-0.01,13.63,26.64,166.46,559.34,21.32
4/1/2023,06:00:59.353,04-01-23-0033-00,0.05,13.65,26.64,165.96,559.34,21.32
4/1/2023,06:00:59.469,04-01-23-0033-00,0.05,13.63,26.64,166.80,559.34,20.67
4/1/2023,06:00:59.570,04-01-23-0033-00,0.05,13.64,26.64,167.55,559.34,20.70
4/1/2023,06:00:59.686,04-01-23-0033-00,0.05,13.61,26.64,168.65,559.34,21.19
4/1/2023,06:00:59.801,04-01-23-0033-00,0.05,13.60,26.64,173.75,559.34,20.79
4/1/2023,06:00:59.902,04-01-23-0033-00,0.05,13.60,26.64,172.13,559.34,20.81
4/1/2023,06:01:00.024,04-01-23-0033-00,0.05,13.61,26.64,168.53,559.34,21.24
4/1/2023,06:01:00.140,04-01-23-0033-00,0.05,13.62,26.64,171.43,559.34,20.69
4/1/2023,06:01:00.240,04-01-23-0033-00,0.05,13.65,25.42,164.34,559.34,21.15
4/1/2023,06:01:00.372,04-01-23-0033-00,0.04,13.64,25.43,157.03,559.51,21.04
4/1/2023,06:01:00.488,04-01-23-0033-00,0.04,13.69,25.43,166.81,559.51,20.46
4/1/2023,06:01:00.572,04-01-23-0033-00,0.04,13.68,25.43,165.78,559.51,20.50
4/1/2023,06:01:00.704,04-01-23-0033-00,0.04,13.69,25.43,169.59,559.51,20.98
4/1/2023,06:01:00.804,04-01-23-0033-00,0.04,13.70,25.43,170.66,559.51,20.96
4/1/2023,06:01:00.904,04-01-23-0033-00,0.04,13.68,25.43,168.88,559.51,21.16
4/1/2023,06:01:01.027,04-01-23-0033-00,0.04,13.66,25.43,164.70,559.51,20.69
4/1/2023,06:01:01.143,04-01-23-0033-00,0.04,13.65,25.43,173.01,559.51,20.60
4/1/2023,06:01:01.243,04-01-23-0033-00,0.04,13.65,24.33,166.01,559.51,20.46
4/1/2023,06:01:01.359,04-01-23-0033-00,0.03,13.62,24.33,167.70,559.51,21.06
4/1/2023,06:01:01.459,04-01-23-0033-00,0.03,13.62,24.33,169.89,559.51,21.06
4/1/2023,06:01:01.575,04-01-23-0033-00,0.03,13.64,24.33,167.06,559.51,21.30
4/1/2023,06:01:01.691,04-01-23-0033-00,0.03,13.64,24.33,166.60,559.51,20.29
4/1/2023,06:01:01.791,04-01-23-0033-00,0.03,13.64,24.33,158.74,559.51,21.43
4/1/2023,06:01:01.907,04-01-23-0033-00,0.03,13.67,24.33,165.81,559.67,20.64
4/1/2023,06:01:02.029,04-01-23-0033-00,0.03,13.66,24.33,169.49,559.67,20.78
4/1/2023,06:01:02.130,04-01-23-0033-00,0.03,13.65,24.33,168.73,559.67,21.21
4/1/2023,06:01:02.230,04-01-23-0033-00,0.03,13.66,23.32,168.50,559.67,21.18
4/1/2023,06:01:02.346,04-01-23-0033-00,-0.03,13.69,23.32,166.48,559.67,21.32
4/1/2023,06:01:02.446,04-01-23-0033-00,-0.03,13.68,23.32,165.61,559.67,21.29
4/1/2023,06:01:02.562,04-01-23-0033-00,-0.03,13.67,23.32,162.50,559.67,21.16
4/1/2023,06:01:02.662,04-01-23-0033-00,-0.03,13.68,23.32,164.99,559.67,21.14
4/1/2023,06:01:02.794,04-01-23-0033-00,-0.03,13.67,23.32,169.23,559.67,20.67
4/1/2023,06:01:02.894,04-01-23-0033-00,-0.03,13.65,23.32,171.45,559.67,21.05
4/1/2023,06:01:02.994,04-01-23-0033-00,-0.03,13.64,23.32,170.15,559.67,20.97
4/1/2023,06:01:03.110,04-01-23-0033-00,-0.03,13.68,23.32,170.63,559.67,21.13
4/1/2023,06:01:03.210,04-01-23-0033-00,-0.03,13.68,22.39,165.74,559.67,21.31
4/1/2023,06:01:03.348,04-01-23-0033-00,-0.05,13.68,22.39,172.06,559.67,20.82
4/1/2023,06:01:03.433,04-01-23-0033-00,-0.05,13.68,22.39,166.48,559.67,21.06
4/1/2023,06:01:03.549,04-01-23-0033-00,-0.05,13.71,22.39,167.39,559.67,20.62
4/1/2023,06:01:03.649,04-01-23-0033-00,-0.05,13.69,22.39,164.60,559.67,20.85
4/1/2023,06:01:03.781,04-01-23-0033-00,-0.05,13.70,22.39,167.38,559.67,21.06
4/1/2023,06:01:03.865,04-01-23-0033-00,-0.05,13.70,22.39,164.54,559.84,21.13
4/1/2023,06:01:03.981,04-01-23-0033-00,-0.05,13.71,22.39,162.18,559.84,21.10
4/1/2023,06:01:04.097,04-01-23-0033-00,-0.05,13.70,22.39,166.24,559.84,21.11
4/1/2023,06:01:04.197,04-01-23-0033-00,-0.05,13.70,22.39,167.49,559.84,21.02
4/1/2023,06:01:04.313,04-01-23-0033-00,-0.01,13.70,21.53,169.91,559.84,21.16
4/1/2023,06:01:04.413,04-01-23-0033-00,-0.01,13.69,21.53,170.65,559.84,21.09
4/1/2023,06:01:04.536,04-01-23-0033-00,-0.01,13.70,21.53,165.00,559.84,21.22
4/1/2023,06:01:04.636,04-01-23-0033-00,-0.01,13.72,21.53,164.65,559.84,21.30
4/1/2023,06:01:04.752,04-01-23-0033-00,-0.01,13.67,21.53,162.26,559.84,21.13
4/1/2023,06:01:04.852,04-01-23-0033-00,-0.01,13.67,21.53,164.00,559.84,21.34
4/1/2023,06:01:04.968,04-01-23-0033-00,-0.01,13.65,21.53,169.74,559.84,20.49
4/1/2023,06:01:05.068,04-01-23-0033-00,-0.01,13.64,21.53,168.99,559.84,20.53
4/1/2023,06:01:05.200,04-01-23-0033-00,-0.01,13.66,21.53,169.79,559.84,20.84
4/1/2023,06:01:05.300,04-01-23-0033-00,-0.01,13.68,20.73,170.99,559.84,21.16
4/1/2023,06:01:05.400,04-01-23-0033-00,-0.02,13.66,20.73,168.46,559.84,21.19
4/1/2023,06:01:05.516,04-01-23-0033-00,-0.02,13.70,20.73,164.74,559.84,21.33
4/1/2023,06:01:05.617,04-01-23-0033-00,-0.02,13.69,20.73,167.70,559.84,21.29
4/1/2023,06:01:05.739,04-01-23-0033-00,-0.02,13.64,20.74,163.29,560.00,20.76
4/1/2023,06:01:05.839,04-01-23-0033-00,-0.02,13.63,20.74,164.01,560.00,20.86
4/1/2023,06:01:05.955,04-01-23-0033-00,-0.02,13.66,20.74,165.95,560.00,20.91
4/1/2023,06:01:06.055,04-01-23-0033-00,-0.02,13.62,20.74,169.84,560.00,20.94
4/1/2023,06:01:06.171,04-01-23-0033-00,-0.02,13.62,20.74,166.81,560.00,21.19
4/1/2023,06:01:06.272,04-01-23-0033-00,-0.02,13.59,20.00,167.60,560.00,21.14
4/1/2023,06:01:06.387,04-01-23-0033-00,0.05,13.59,20.01,164.34,560.16,21.29
4/1/2023,06:01:06.503,04-01-23-0033-00,0.05,13.54,20.01,161.59,560.16,20.93
4/1/2023,06:01:06.604,04-01-23-0033-00,0.05,13.53,20.01,176.03,560.33,20.98
4/1/2023,06:01:06.742,04-01-23-0033-00,0.05,13.56,20.02,158.50,560.49,20.98
4/1/2023,06:01:06.820,04-01-23-0033-00,0.05,13.56,20.02,165.40,560.66,20.76
4/1/2023,06:01:06.942,04-01-23-0033-00,0.05,13.54,20.02,169.41,560.66,20.81
4/1/2023,06:01:07.043,04-01-23-0033-00,0.05,13.56,20.02,168.00,560.66,20.79
4/1/2023,06:01:07.159,04-01-23-0033-00,0.05,13.57,20.03,167.06,560.82,21.09
4/1/2023,06:01:07.259,04-01-23-0033-00,0.05,13.53,19.34,167.11,560.82,20.89
4/1/2023,06:01:07.375,04-01-23-0033-00,0.03,13.55,19.34,168.21,560.98,21.16
4/1/2023,06:01:07.491,04-01-23-0033-00,0.03,13.54,19.34,169.35,560.98,21.12
4/1/2023,06:01:07.591,04-01-23-0033-00,0.03,13.55,19.34,165.18,560.98,21.29
4/1/2023,06:01:07.707,04-01-23-0033-00,0.03,13.53,19.34,160.54,560.98,21.23
4/1/2023,06:01:07.807,04-01-23-0033-00,0.03,13.53,19.34,165.16,560.98,21.28
4/1/2023,06:01:07.923,04-01-23-0033-00,0.03,13.52,19.34,166.13,560.98,20.62
4/1/2023,06:01:08.046,04-01-23-0033-00,0.03,13.53,19.34,166.75,560.98,20.17
4/1/2023,06:01:08.146,04-01-23-0033-00,0.03,13.53,19.34,170.51,560.98,20.91
4/1/2023,06:01:08.246,04-01-23-0033-00,0.03,13.53,18.70,168.59,560.98,20.76
4/1/2023,06:01:08.362,04-01-23-0033-00,0.03,13.53,18.70,168.55,560.98,21.14
4/1/2023,06:01:08.478,04-01-23-0033-00,0.03,13.50,18.70,170.28,560.98,21.00
4/1/2023,06:01:08.578,04-01-23-0033-00,0.03,13.48,18.70,167.75,560.98,21.21
4/1/2023,06:01:08.679,04-01-23-0033-00,0.03,13.48,18.70,168.93,560.98,21.16
